Jan,28,01:00:09,combo,systemd[1]:,rsyslog.service:,Sent,signal,SIGHUP,to,main,process,730,(rsyslogd),on,client,request.
Jan,28,01:00:09,combo,dbus-daemon[685]:,[system],Successfully,activated,service,'org.freedesktop.hostname1'
Jan,28,01:00:09,combo,systemd[1]:,Started,Hostname,Service.
Jan,28,01:00:09,combo,avahi-daemon[683]:,Server,startup,complete.,Host,name,is,combo.local.,Local,service,cookie,is,2562721552.
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8422],hostname:,hostname:,using,hostnamed
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8422],hostname:,static,hostname,changed,from,(none),to,"""combo"""
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8441],dns-mgr[0x55a106c742a0]:,init:,dns=systemd-resolved,rc-manager=unmanaged,"(auto),",plugin=systemd-resolved
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8457],manager[0x55a106c97040]:,rfkill:,Wi-Fi,hardware,radio,set,enabled
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8457],manager[0x55a106c97040]:,rfkill:,WWAN,hardware,radio,set,enabled
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8553],Loaded,device,plugin:,NMAtmManager,(/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-adsl.so)
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8592],Loaded,device,plugin:,NMTeamFactory,(/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-team.so)
Jan,28,01:00:09,combo,systemd[1]:,rsyslog.service:,Sent,signal,SIGHUP,to,main,process,730,(rsyslogd),on,client,request.
Jan,28,01:00:09,combo,rsyslogd:,[origin,"software=""rsyslogd""","swVersion=""8.2112.0""","x-pid=""730""","x-info=""https://www.rsyslog.com""]",rsyslogd,was,HUPed
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8615],Loaded,device,plugin:,NMWwanFactory,(/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-wwan.so)
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8665],Loaded,device,plugin:,NMBluezManager,(/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-bluetooth.so)
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8700],Loaded,device,plugin:,NMWifiFactory,(/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-wifi.so)
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8774],manager:,rfkill:,Wi-Fi,enabled,by,radio,killswitch;,enabled,by,state,file
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8781],manager:,rfkill:,WWAN,enabled,by,radio,killswitch;,enabled,by,state,file
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8784],manager:,Networking,is,enabled,by,state,file
Jan,28,01:00:09,combo,dbus-daemon[685]:,[system],Activating,via,systemd:,service,name='org.freedesktop.nm_dispatcher',unit='dbus-org.freedesktop.nm-dispatcher.service',requested,by,':1.5',(uid=0,pid=690,"comm=""/usr/sbin/NetworkManager",--no-daemon,"""","label=""unconfined"")"
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8894],settings:,Loaded,settings,plugin:,ifupdown,"(""/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-settings-plugin-ifupdown.so"")"
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8895],settings:,Loaded,settings,plugin:,keyfile,(internal)
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8896],ifupdown:,management,mode:,unmanaged
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8903],ifupdown:,interfaces,file,/etc/network/interfaces,doesn't,exist
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8969],dhcp-init:,Using,DHCP,client,'internal'
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8970],device,(lo):,carrier:,link,connected
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.8976],manager:,(lo):,new,Generic,device,(/org/freedesktop/NetworkManager/Devices/1)
Jan,28,01:00:09,combo,systemd[1]:,Starting,Network,Manager,Script,Dispatcher,Service...
Jan,28,01:00:09,combo,systemd[1]:,logrotate.service:,Deactivated,successfully.
Jan,28,01:00:09,combo,systemd[1]:,Finished,Rotate,log,files.
Jan,28,01:00:09,combo,dbus-daemon[685]:,[system],Activating,via,systemd:,service,name='org.freedesktop.network1',unit='dbus-org.freedesktop.network1.service',requested,by,':1.20',(uid=0,pid=851,"comm=""/usr/bin/networkctl",list,--no-pager,--no-legend,"""","label=""unconfined"")"
Jan,28,01:00:09,combo,dbus-daemon[685]:,[system],Activation,via,systemd,failed,for,unit,'dbus-org.freedesktop.network1.service':,Unit,dbus-org.freedesktop.network1.service,not,found.
Jan,28,01:00:09,combo,networkd-dispatcher[851]:,WARNING:,systemd-networkd,is,not,"running,",output,will,be,incomplete.
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.9356],manager:,(enp0s3):,new,Ethernet,device,(/org/freedesktop/NetworkManager/Devices/2)
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.9531],settings:,(enp0s3):,created,default,wired,connection,'Wired,connection,1'
Jan,28,01:00:09,combo,NetworkManager[690]:,<info>,[1706374809.9534],device,(enp0s3):,state,change:,unmanaged,->,unavailable,(reason,"'managed',",sys-iface-state:,'external')
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,ERROR:Unknown,state,for,interface,"NetworkctlListState(idx=1,","name='lo',","type='loopback',","operational='n/a',",administrative='unmanaged'):,n/a
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,Traceback,(most,recent,call,last):
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,File,"""/usr/bin/networkd-dispatcher"",",line,"298,",in,trigger_all
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,"self.handle_state(iface_name,"
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,File,"""/usr/bin/networkd-dispatcher"",",line,"348,",in,handle_state
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,raise,UnknownState(operational_state)
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,UnknownState:,n/a
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,ERROR:Unknown,state,for,interface,"NetworkctlListState(idx=2,","name='enp0s3',","type='ether',","operational='n/a',",administrative='unmanaged'):,n/a
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,Traceback,(most,recent,call,last):
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,File,"""/usr/bin/networkd-dispatcher"",",line,"298,",in,trigger_all
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,"self.handle_state(iface_name,"
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,File,"""/usr/bin/networkd-dispatcher"",",line,"348,",in,handle_state
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,raise,UnknownState(operational_state)
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,UnknownState:,n/a
Jan,28,01:00:09,combo,kernel:,[,5.820266],e1000:,enp0s3,NIC,Link,is,Up,1000,Mbps,Full,"Duplex,",Flow,Control:,RX
Jan,28,01:00:09,combo,systemd[1]:,Started,Network,Manager,Script,Dispatcher,Service.
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,ERROR:Unknown,state,for,interface,"NetworkctlListState(idx=3,","name='enp0s8',","type='ether',","operational='n/a',",administrative='unmanaged'):,n/a
Jan,28,01:00:09,combo,networkd-dispatcher[713]:,Traceback,(most,recent,call,last):
